charger_id,timestamp,voltage,temperature,session_duration,error_code,charger_condition,days_since_maintenance,location,weather,failed
8032,2026-03-27,230.2,60.5,10,2,H,147,Lahore,Rain,1
8033,2026-04-06,235.2,51.4,17,0,L,180,Islamabad,Hot,1
8034,2026-03-21,232.5,52.0,14,1,M,0,Islamabad,Rain,0
8035,2026-04-07,231.0,41.8,46,1,M,172,Karachi,Hot,0
8036,2026-04-12,230.5,42.4,17,0,L,180,Islamabad,Clear,1
8037,2026-03-18,232.8,64.7,10,2,H,25,Karachi,Hot,1
8038,2026-03-15,228.8,50.2,16,1,M,45,Lahore,Humid,0
8039,2026-03-20,235.2,50.8,10,0,L,180,Karachi,Humid,1
8040,2026-04-07,231.0,41.2,10,1,M,180,Karachi,Rain,1
8041,2026-03-19,235.2,50.8,10,0,L,180,Lahore,Clear,1
8042,2026-03-27,234.5,67.7,14,1,M,2,Karachi,Humid,1
8043,2026-04-02,229.0,38.7,16,1,M,8,Karachi,Rain,0
8044,2026-03-18,236.5,64.7,14,0,L,170,Islamabad,Clear,0
8045,2026-04-07,229.2,37.5,20,0,L,79,Lahore,Clear,0
8046,2026-03-20,234.2,62.3,22,1,M,62,Karachi,Rain,0
8047,2026-03-27,234.2,62.3,65,1,M,43,Lahore,Humid,0
8048,2026-04-12,232.0,57.5,21,1,M,180,Lahore,Humid,0
8049,2026-03-19,230.5,51.4,20,2,H,180,Karachi,Rain,1
8050,2026-03-27,237.5,70.8,37,2,H,150,Islamabad,Humid,0
8051,2026-04-08,225.2,29.7,35,2,H,180,Lahore,Rain,1
8052,2026-03-24,234.0,66.5,13,1,M,164,Karachi,Humid,1
8053,2026-03-17,236.2,55.1,29,2,H,52,Lahore,Humid,0
8054,2026-04-06,233.0,55.7,40,2,H,71,Islamabad,Rain,0
8055,2026-04-08,234.0,55.1,100,2,H,43,Islamabad,Rain,0
8056,2026-04-10,230.5,50.8,100,2,H,81,Islamabad,Humid,1
8057,2026-03-27,235.2,62.3,61,2,H,43,Karachi,Rain,0
8058,2026-04-10,232.5,56.9,34,2,H,96,Karachi,Humid,0
8059,2026-03-26,228.2,43.6,31,0,L,180,Islamabad,Hot,1
8060,2026-03-18,231.2,42.4,44,2,H,68,Karachi,Clear,0
8061,2026-03-24,234.8,55.7,26,0,L,180,Islamabad,Clear,1
8062,2026-04-09,227.8,42.4,18,2,H,180,Karachi,Humid,0
8063,2026-03-17,227.0,37.5,100,1,M,86,Islamabad,Clear,1
8064,2026-03-31,227.8,34.5,41,0,L,114,Lahore,Humid,0
8065,2026-03-23,229.0,33.3,26,2,H,180,Islamabad,Rain,0
8066,2026-04-12,234.8,68.4,14,0,L,180,Islamabad,Hot,1
8067,2026-03-15,234.8,69.6,16,0,L,62,Karachi,Clear,1
8068,2026-04-01,229.2,52.0,18,2,H,180,Karachi,Clear,1
8069,2026-03-23,232.0,58.1,59,2,H,35,Karachi,Rain,0
8070,2026-04-04,231.0,41.2,10,1,M,180,Karachi,Hot,1
8071,2026-04-03,232.2,56.9,14,0,L,104,Karachi,Hot,0
8072,2026-04-08,226.2,36.9,46,1,M,155,Karachi,Hot,0
8073,2026-03-23,227.5,38.7,22,1,M,119,Lahore,Rain,1
8074,2026-03-16,224.2,26.0,45,0,L,60,Islamabad,Clear,0
8075,2026-04-02,228.2,38.1,62,2,H,180,Islamabad,Clear,0
8076,2026-04-11,225.8,38.7,22,1,M,180,Islamabad,Hot,1
8077,2026-03-30,230.2,51.4,13,2,H,159,Lahore,Rain,1
8078,2026-03-17,231.8,63.5,25,1,M,180,Islamabad,Rain,0
8079,2026-03-30,229.2,52.0,18,2,H,180,Lahore,Rain,1
8080,2026-04-04,228.8,47.2,23,2,H,111,Lahore,Hot,0
8081,2026-03-27,230.2,51.4,13,2,H,159,Lahore,Rain,1
8082,2026-03-17,229.2,47.2,28,0,L,51,Islamabad,Hot,0
8083,2026-03-24,224.0,35.1,13,0,L,180,Lahore,Hot,1
8084,2026-04-05,226.2,36.9,22,1,M,19,Islamabad,Hot,1
8085,2026-04-01,230.5,51.4,20,2,H,180,Islamabad,Humid,1
8086,2026-03-20,229.8,40.5,46,2,H,136,Karachi,Hot,0
8087,2026-03-20,231.0,61.1,18,1,M,166,Karachi,Rain,1
8088,2026-04-01,235.2,62.3,16,1,M,119,Lahore,Humid,1
8089,2026-03-20,239.5,73.8,43,2,H,91,Lahore,Clear,0
8090,2026-03-20,230.0,40.5,50,2,H,74,Islamabad,Clear,0
8091,2026-04-05,228.5,41.8,100,0,L,143,Lahore,Rain,1
8092,2026-04-11,234.5,64.1,43,2,H,180,Lahore,Rain,1
8093,2026-03-27,232.5,61.1,10,2,H,101,Islamabad,Rain,1
8094,2026-03-28,227.2,33.3,16,2,H,138,Lahore,Rain,0
8095,2026-04-04,229.0,32.7,17,2,H,76,Lahore,Humid,0
8096,2026-03-21,235.0,52.6,90,1,M,180,Islamabad,Rain,1
8097,2026-03-27,236.2,70.2,17,2,H,112,Islamabad,Hot,1
8098,2026-03-29,230.5,50.8,100,2,H,81,Karachi,Clear,1
8099,2026-03-26,225.2,29.7,35,2,H,180,Islamabad,Rain,1
8100,2026-04-04,236.2,70.2,17,2,H,112,Karachi,Hot,1
8101,2026-04-10,231.2,42.4,44,2,H,68,Lahore,Rain,0
8102,2026-03-15,228.5,44.8,24,1,M,134,Islamabad,Hot,0
8103,2026-04-11,227.0,43.6,18,0,L,180,Islamabad,Humid,1
8104,2026-04-08,233.0,62.3,17,2,H,130,Islamabad,Clear,1
8105,2026-03-17,230.2,51.4,13,2,H,159,Lahore,Clear,1
8106,2026-04-01,231.8,57.5,100,1,M,21,Karachi,Humid,1
8107,2026-04-09,239.5,73.2,27,1,M,85,Lahore,Hot,0
8108,2026-04-05,233.2,64.1,10,0,L,114,Lahore,Rain,1
8109,2026-03-22,233.5,54.5,10,0,L,177,Islamabad,Hot,1
8110,2026-03-16,230.2,41.8,10,0,L,180,Karachi,Clear,1
8111,2026-03-18,232.5,55.1,100,1,M,100,Lahore,Humid,1
8112,2026-04-01,225.0,35.7,32,0,L,67,Islamabad,Humid,0
8113,2026-04-11,235.8,69.6,17,0,L,30,Lahore,Hot,1
8114,2026-04-11,234.5,68.4,19,1,M,48,Lahore,Hot,0
8115,2026-04-08,232.5,57.5,40,0,L,150,Islamabad,Humid,0
8116,2026-04-09,234.8,50.8,52,2,H,180,Islamabad,Clear,0
8117,2026-03-27,230.5,41.2,24,2,H,40,Karachi,Rain,1
8118,2026-03-29,238.8,72.6,10,2,H,161,Lahore,Rain,1
8119,2026-03-16,230.2,50.8,35,0,L,150,Islamabad,Hot,0
8120,2026-03-24,226.8,35.7,44,2,H,180,Islamabad,Humid,0
8121,2026-03-16,233.0,59.9,22,1,M,20,Karachi,Humid,1
8122,2026-04-13,229.8,47.2,23,1,M,82,Karachi,Humid,0
8123,2026-04-12,230.5,50.8,100,2,H,81,Islamabad,Clear,1
8124,2026-04-04,224.8,37.5,26,2,H,180,Karachi,Hot,0
8125,2026-03-26,235.0,61.7,13,0,L,154,Islamabad,Hot,0
8126,2026-03-19,233.2,50.2,41,0,L,142,Lahore,Hot,0
8127,2026-03-26,233.2,59.9,44,0,L,126,Karachi,Clear,0
8128,2026-04-06,225.8,32.7,16,1,M,63,Lahore,Hot,0
8129,2026-03-15,232.8,44.8,38,2,H,149,Lahore,Rain,0
8130,2026-04-11,230.2,51.4,13,2,H,159,Lahore,Hot,1
8131,2026-03-16,228.2,41.8,21,0,L,180,Islamabad,Hot,1
8132,2026-04-10,235.5,70.8,13,2,H,66,Lahore,Hot,1
8133,2026-03-30,221.2,22.4,100,0,L,149,Lahore,Clear,1
8134,2026-04-10,229.2,52.0,18,2,H,180,Lahore,Rain,1
8135,2026-04-05,234.8,69.0,23,1,M,180,Islamabad,Rain,0
8136,2026-03-16,233.5,64.7,10,1,M,125,Lahore,Humid,1
8137,2026-03-30,233.8,66.5,17,0,L,65,Lahore,Humid,1
8138,2026-04-03,225.0,27.9,19,2,H,100,Karachi,Rain,1
8139,2026-04-09,229.8,47.8,21,2,H,98,Islamabad,Hot,0
8140,2026-03-30,233.2,64.1,13,1,M,111,Lahore,Hot,1
8141,2026-03-20,221.2,22.4,26,2,H,151,Karachi,Hot,0
8142,2026-03-27,232.2,65.3,20,0,L,180,Islamabad,Clear,0
8143,2026-03-26,233.8,66.5,16,0,L,106,Islamabad,Hot,1
8144,2026-04-06,227.5,37.5,23,0,L,45,Islamabad,Clear,0
8145,2026-03-24,230.2,51.4,13,2,H,159,Islamabad,Rain,1
8146,2026-03-19,235.5,70.8,13,2,H,66,Islamabad,Hot,1
8147,2026-03-22,232.5,61.1,16,1,M,180,Islamabad,Hot,1
8148,2026-03-20,234.0,53.8,40,1,M,180,Lahore,Humid,0
8149,2026-03-19,227.5,32.1,23,2,H,153,Lahore,Rain,0
8150,2026-04-03,232.2,61.1,22,1,M,95,Lahore,Hot,0
8151,2026-04-05,226.5,36.3,16,0,L,180,Lahore,Clear,1
8152,2026-03-20,226.5,36.3,16,0,L,180,Karachi,Rain,1
8153,2026-04-05,226.2,29.1,44,0,L,180,Lahore,Humid,0
8154,2026-03-31,231.2,62.9,23,2,H,127,Islamabad,Rain,0
8155,2026-03-20,232.8,56.9,10,0,L,180,Lahore,Clear,1
8156,2026-03-31,226.0,30.3,16,0,L,180,Lahore,Humid,1
8157,2026-03-19,228.8,46.6,42,0,L,168,Islamabad,Clear,0
8158,2026-04-06,231.0,61.1,18,1,M,166,Lahore,Rain,1
8159,2026-03-31,231.0,56.3,32,1,M,180,Lahore,Humid,0
8160,2026-04-12,227.8,43.0,13,0,L,180,Lahore,Clear,1
8161,2026-03-31,225.5,30.9,46,1,M,180,Karachi,Rain,0
8162,2026-04-12,224.5,36.3,48,2,H,26,Lahore,Clear,0
8163,2026-03-27,234.8,64.1,10,1,M,180,Islamabad,Hot,1
8164,2026-04-05,230.0,49.0,15,1,M,48,Islamabad,Rain,0
8165,2026-03-21,229.8,47.8,26,2,H,119,Lahore,Humid,0
8166,2026-04-05,232.8,65.3,32,0,L,23,Lahore,Humid,0
8167,2026-04-04,236.2,64.1,49,0,L,32,Lahore,Hot,0
8168,2026-03-20,226.8,34.5,10,2,H,91,Islamabad,Clear,0
8169,2026-04-12,229.2,52.0,18,2,H,180,Islamabad,Clear,1
8170,2026-03-28,230.5,55.7,44,0,L,171,Karachi,Humid,0
8171,2026-03-30,227.5,36.3,28,1,M,176,Karachi,Clear,1
8172,2026-03-17,236.8,65.3,21,2,H,180,Karachi,Rain,1
8173,2026-03-23,235.5,70.8,13,2,H,66,Islamabad,Rain,1
8174,2026-03-29,225.0,27.9,19,2,H,100,Karachi,Humid,1
8175,2026-04-04,235.0,62.3,24,1,M,127,Lahore,Rain,0
8176,2026-04-01,232.2,56.3,33,2,H,114,Lahore,Humid,0
8177,2026-04-13,227.5,41.8,30,2,H,180,Islamabad,Clear,0
8178,2026-04-13,230.8,41.8,12,1,M,106,Karachi,Clear,0
8179,2026-04-11,234.5,49.6,25,2,H,88,Lahore,Clear,0
8180,2026-03-24,226.2,43.0,15,0,L,110,Islamabad,Hot,0
8181,2026-03-24,227.0,36.9,19,2,H,111,Karachi,Humid,0
8182,2026-04-06,233.0,62.3,17,2,H,130,Lahore,Rain,1
8183,2026-03-17,234.2,53.2,12,0,L,18,Karachi,Clear,1
8184,2026-03-15,238.8,71.4,18,2,H,140,Islamabad,Hot,0
8185,2026-03-17,234.5,64.1,43,2,H,180,Karachi,Rain,1
8186,2026-04-08,238.8,72.6,10,2,H,161,Islamabad,Rain,1
8187,2026-03-19,231.0,59.3,100,1,M,180,Karachi,Rain,1
8188,2026-03-21,236.2,70.2,17,2,H,112,Lahore,Clear,1
8189,2026-03-17,236.0,70.8,16,0,L,90,Islamabad,Rain,1
8190,2026-03-18,235.5,69.0,18,0,L,34,Islamabad,Humid,1
8191,2026-03-31,232.0,64.7,10,0,L,180,Islamabad,Hot,1
8192,2026-03-17,236.0,65.3,32,0,L,48,Karachi,Rain,0
8193,2026-04-06,234.0,63.5,19,2,H,130,Karachi,Rain,0
8194,2026-03-18,228.2,35.1,20,0,L,0,Lahore,Humid,1
8195,2026-03-16,234.2,67.7,10,0,L,180,Islamabad,Rain,1
8196,2026-03-28,229.2,52.0,18,2,H,180,Islamabad,Clear,1
8197,2026-03-19,233.0,62.3,17,2,H,130,Karachi,Clear,1
8198,2026-04-04,230.2,51.4,13,2,H,159,Karachi,Clear,1
8199,2026-03-16,227.8,37.5,41,1,M,39,Lahore,Rain,0
8200,2026-03-29,232.2,56.9,26,1,M,27,Lahore,Hot,0
8201,2026-03-25,231.2,47.8,10,0,L,62,Karachi,Hot,1
8202,2026-04-05,231.2,41.8,57,2,H,180,Islamabad,Rain,0
8203,2026-03-24,230.5,50.8,100,2,H,81,Lahore,Hot,1
8204,2026-04-03,228.5,43.6,21,2,H,9,Karachi,Hot,0
8205,2026-04-13,230.5,50.2,19,2,H,180,Karachi,Rain,1
8206,2026-03-15,232.5,61.1,10,2,H,101,Islamabad,Clear,1
8207,2026-04-02,232.5,61.1,11,0,L,8,Karachi,Rain,1
8208,2026-03-28,235.0,52.0,30,2,H,17,Karachi,Clear,0
8209,2026-04-08,229.0,39.3,41,1,M,23,Lahore,Clear,0
8210,2026-04-09,231.2,47.2,37,2,H,168,Karachi,Hot,0
8211,2026-04-06,221.0,21.8,17,0,L,180,Karachi,Hot,1
8212,2026-04-12,225.0,27.9,19,2,H,100,Lahore,Clear,1
8213,2026-04-05,237.5,69.0,20,1,M,34,Islamabad,Clear,0
8214,2026-03-28,225.2,29.7,35,2,H,180,Islamabad,Hot,1
8215,2026-03-15,229.0,38.1,14,0,L,180,Lahore,Humid,1
8216,2026-04-08,220.8,21.8,75,0,L,5,Lahore,Clear,0
8217,2026-04-12,229.2,52.0,18,2,H,180,Islamabad,Clear,1
8218,2026-03-23,235.2,70.2,22,1,M,101,Islamabad,Clear,1
8219,2026-03-31,233.5,51.4,10,1,M,180,Islamabad,Hot,1
8220,2026-03-28,233.0,58.1,33,0,L,15,Islamabad,Rain,0
8221,2026-03-27,232.2,58.1,35,2,H,139,Islamabad,Clear,0
8222,2026-03-27,231.0,62.9,16,1,M,61,Lahore,Clear,1
8223,2026-03-20,233.8,61.7,49,2,H,122,Karachi,Clear,0
8224,2026-03-21,232.5,53.2,16,0,L,180,Islamabad,Rain,0
8225,2026-03-16,228.0,41.2,65,0,L,57,Islamabad,Rain,0
8226,2026-04-09,236.5,65.3,28,2,H,180,Karachi,Clear,0
8227,2026-03-22,234.2,68.4,30,0,L,180,Karachi,Clear,1
8228,2026-04-07,234.2,48.4,49,1,M,180,Karachi,Humid,1
8229,2026-03-20,234.2,50.8,23,2,H,122,Karachi,Rain,0
8230,2026-04-08,234.2,62.3,71,1,M,25,Karachi,Humid,0
8231,2026-03-17,225.5,29.1,25,0,L,31,Karachi,Clear,0
8232,2026-04-01,233.0,62.3,17,2,H,130,Lahore,Clear,1
8233,2026-04-01,235.5,70.8,13,2,H,66,Karachi,Clear,1
8234,2026-04-05,225.0,27.9,19,2,H,100,Karachi,Clear,1
8235,2026-04-06,231.5,62.9,17,1,M,161,Lahore,Hot,1
8236,2026-03-20,226.0,37.5,26,0,L,27,Karachi,Hot,0
8237,2026-03-25,225.5,35.1,40,2,H,13,Islamabad,Hot,0
8238,2026-03-17,231.5,46.6,26,2,H,19,Islamabad,Humid,0
8239,2026-03-30,231.5,57.5,22,0,L,28,Karachi,Rain,0
8240,2026-03-19,228.0,44.2,10,0,L,119,Lahore,Clear,1
8241,2026-04-07,226.8,39.9,20,0,L,36,Islamabad,Rain,0
8242,2026-04-05,231.5,58.7,20,0,L,57,Lahore,Hot,0
8243,2026-03-16,233.0,52.6,16,0,L,66,Islamabad,Clear,1
8244,2026-03-29,228.0,38.7,20,0,L,180,Karachi,Clear,0
8245,2026-03-30,231.5,63.5,13,0,L,55,Lahore,Humid,1
8246,2026-03-21,234.8,64.1,10,1,M,180,Lahore,Rain,1
8247,2026-03-30,230.5,50.8,100,2,H,81,Lahore,Humid,1
8248,2026-04-07,227.0,31.5,46,2,H,180,Islamabad,Hot,0
8249,2026-03-18,233.0,62.3,18,0,L,34,Islamabad,Rain,1
8250,2026-04-11,229.0,33.3,26,2,H,180,Islamabad,Hot,0
8251,2026-03-30,232.8,58.1,10,1,M,63,Karachi,Humid,0
8252,2026-03-31,230.5,50.2,48,2,H,130,Islamabad,Humid,0
8253,2026-03-16,239.5,73.8,43,2,H,91,Karachi,Clear,0
8254,2026-03-30,238.8,72.6,10,2,H,161,Lahore,Rain,1
8255,2026-03-18,232.5,52.6,11,0,L,180,Lahore,Rain,0
8256,2026-03-21,227.0,36.3,23,0,L,180,Karachi,Clear,1
8257,2026-04-01,224.8,29.1,14,0,L,128,Islamabad,Rain,0
8258,2026-03-20,229.2,46.0,10,1,M,83,Karachi,Hot,0
8259,2026-04-01,231.8,64.7,11,2,H,20,Lahore,Hot,1
8260,2026-04-11,232.5,55.1,100,1,M,100,Lahore,Humid,1
8261,2026-03-21,235.5,70.8,13,2,H,66,Karachi,Hot,1
8262,2026-03-16,227.2,43.0,100,1,M,95,Islamabad,Rain,0
8263,2026-04-02,234.2,67.7,13,0,L,180,Islamabad,Clear,1
8264,2026-03-23,235.5,50.8,24,2,H,41,Karachi,Humid,0
8265,2026-04-12,235.0,50.2,20,0,L,14,Karachi,Clear,0
8266,2026-03-18,225.5,37.5,29,2,H,180,Islamabad,Humid,0
8267,2026-03-28,228.8,46.0,67,1,M,180,Lahore,Humid,1
8268,2026-03-19,233.0,62.3,16,1,M,67,Karachi,Clear,1
8269,2026-04-08,237.2,69.0,100,1,M,65,Islamabad,Hot,1
8270,2026-03-21,234.2,67.7,15,0,L,9,Islamabad,Hot,1
8271,2026-03-22,226.8,44.2,34,1,M,180,Lahore,Hot,1
8272,2026-03-29,230.8,43.0,23,2,H,180,Lahore,Hot,0
8273,2026-04-10,235.2,70.2,22,1,M,101,Lahore,Clear,1
8274,2026-04-02,236.5,65.3,10,1,M,180,Lahore,Rain,1
8275,2026-04-10,229.5,39.9,38,2,H,27,Lahore,Humid,0
8276,2026-03-25,236.8,64.7,28,0,L,180,Karachi,Clear,1
8277,2026-04-03,233.0,63.5,16,2,H,101,Islamabad,Hot,1
8278,2026-04-06,224.2,27.9,34,1,M,170,Karachi,Hot,0
8279,2026-03-18,230.0,41.8,20,2,H,161,Karachi,Clear,0
8280,2026-04-01,234.8,52.0,25,0,L,180,Karachi,Humid,0
8281,2026-03-28,229.2,52.0,18,2,H,180,Karachi,Clear,1
8282,2026-04-09,229.8,50.2,20,1,M,82,Karachi,Clear,0
8283,2026-03-20,232.0,60.5,10,0,L,90,Lahore,Rain,1
8284,2026-04-08,231.8,44.2,35,2,H,25,Lahore,Clear,0
8285,2026-03-30,229.2,52.0,18,2,H,180,Islamabad,Rain,1
8286,2026-04-01,229.2,52.0,18,2,H,180,Karachi,Humid,1
8287,2026-03-15,230.5,50.8,100,2,H,81,Islamabad,Clear,1
8288,2026-03-22,228.5,49.0,36,2,H,14,Lahore,Clear,0
8289,2026-03-15,229.2,52.0,18,2,H,180,Lahore,Hot,1
8290,2026-03-15,229.2,49.0,36,2,H,28,Lahore,Clear,0
8291,2026-04-02,231.2,62.9,100,0,L,154,Karachi,Hot,0
8292,2026-04-04,225.8,38.7,22,1,M,180,Karachi,Hot,1
8293,2026-04-12,230.8,47.8,28,1,M,180,Lahore,Hot,0
8294,2026-04-11,229.5,52.0,67,0,L,180,Islamabad,Humid,0
8295,2026-04-08,230.2,51.4,13,2,H,159,Islamabad,Rain,1
8296,2026-04-10,227.2,41.2,32,2,H,170,Lahore,Hot,0
8297,2026-03-24,232.2,61.7,16,1,M,126,Islamabad,Clear,1
8298,2026-04-01,226.0,33.3,13,1,M,151,Lahore,Clear,1
8299,2026-03-26,232.8,58.7,32,1,M,48,Islamabad,Hot,0
8300,2026-04-11,226.2,39.3,46,0,L,13,Lahore,Hot,0
8301,2026-03-31,232.0,60.5,64,2,H,119,Islamabad,Clear,0
8302,2026-03-15,230.5,50.2,19,2,H,180,Karachi,Hot,1
8303,2026-03-22,224.2,35.7,40,2,H,180,Lahore,Rain,1
8304,2026-03-24,225.8,38.1,35,2,H,52,Lahore,Rain,0
8305,2026-04-09,232.0,47.2,17,1,M,110,Islamabad,Humid,0
8306,2026-03-24,230.2,58.7,10,1,M,111,Lahore,Hot,1
8307,2026-04-01,232.8,53.2,37,0,L,31,Lahore,Humid,0
8308,2026-04-12,230.2,40.5,33,1,M,180,Lahore,Humid,0
8309,2026-03-23,228.8,44.8,37,0,L,26,Karachi,Humid,0
8310,2026-04-08,231.0,62.3,16,0,L,36,Karachi,Hot,1
8311,2026-03-16,231.2,64.1,100,1,M,84,Islamabad,Humid,1
8312,2026-03-17,234.8,64.1,10,1,M,180,Karachi,Rain,1
8313,2026-03-16,229.8,33.9,30,0,L,180,Islamabad,Humid,1
8314,2026-03-20,230.2,39.9,10,2,H,152,Karachi,Rain,0
8315,2026-04-06,231.0,56.3,25,2,H,180,Islamabad,Rain,0
8316,2026-03-26,232.5,61.1,10,2,H,101,Karachi,Hot,1
8317,2026-04-05,234.0,53.2,30,0,L,73,Karachi,Humid,0
8318,2026-04-02,231.8,64.7,11,2,H,20,Islamabad,Hot,1
8319,2026-04-11,233.2,64.1,17,0,L,93,Lahore,Rain,1
8320,2026-03-29,236.2,70.2,17,2,H,112,Lahore,Clear,1
8321,2026-04-02,238.8,72.6,10,2,H,161,Karachi,Humid,1
8322,2026-03-26,231.2,52.6,28,2,H,9,Islamabad,Hot,0
8323,2026-04-01,229.5,52.0,29,1,M,144,Lahore,Clear,0
8324,2026-03-30,227.2,43.6,10,0,L,76,Islamabad,Humid,1
8325,2026-03-16,228.0,34.5,52,0,L,180,Lahore,Humid,0
8326,2026-03-25,231.0,50.8,28,2,H,180,Islamabad,Hot,0
8327,2026-03-26,225.0,36.3,24,0,L,148,Karachi,Clear,0
8328,2026-03-19,230.5,41.8,25,1,M,112,Islamabad,Hot,0
8329,2026-04-10,236.8,65.3,21,2,H,180,Lahore,Humid,1
8330,2026-04-10,228.8,36.3,33,0,L,85,Karachi,Humid,0
8331,2026-04-07,229.2,33.3,60,0,L,98,Islamabad,Rain,0
8332,2026-03-20,235.5,62.9,17,2,H,162,Lahore,Humid,0
8333,2026-04-08,230.2,40.5,33,1,M,180,Karachi,Humid,0
8334,2026-03-25,229.8,49.0,42,1,M,43,Islamabad,Clear,0
8335,2026-04-04,231.5,59.3,14,0,L,64,Lahore,Clear,1
8337,2026-03-24,236.8,65.3,21,2,H,180,Islamabad,Rain,1
8338,2026-03-18,230.0,52.0,42,0,L,180,Karachi,Rain,0
8339,2026-03-23,227.2,36.9,16,0,L,180,Karachi,Hot,1
8340,2026-03-26,236.2,53.2,46,1,M,150,Lahore,Hot,0
8341,2026-03-24,232.8,64.7,10,2,H,25,Karachi,Rain,1
8342,2026-04-10,226.0,33.3,13,1,M,151,Lahore,Hot,1
8343,2026-03-28,231.0,56.3,27,2,H,179,Islamabad,Humid,0
8344,2026-03-19,236.5,64.1,25,1,M,180,Islamabad,Rain,1
8345,2026-03-15,230.5,50.8,100,2,H,81,Lahore,Rain,1
8346,2026-03-19,227.0,31.5,32,2,H,180,Islamabad,Hot,0
8347,2026-03-30,228.2,37.5,58,0,L,91,Karachi,Clear,0
8348,2026-03-19,233.8,50.2,18,1,M,136,Islamabad,Rain,1
8349,2026-03-19,231.2,52.6,16,2,H,180,Karachi,Hot,1
8350,2026-04-12,231.8,64.1,16,0,L,67,Lahore,Hot,1
8351,2026-04-01,231.8,64.1,21,2,H,52,Lahore,Clear,0
8352,2026-04-12,230.5,50.8,100,2,H,81,Islamabad,Rain,1
8353,2026-03-20,238.8,72.6,10,2,H,161,Islamabad,Clear,1
8354,2026-04-04,232.2,56.9,26,1,M,87,Karachi,Humid,0
8355,2026-04-01,228.0,32.7,12,1,M,163,Karachi,Clear,0
8356,2026-04-11,231.0,46.0,86,0,L,60,Islamabad,Clear,0
8357,2026-03-24,230.5,50.2,19,2,H,180,Islamabad,Hot,1
8358,2026-03-29,232.8,64.7,10,2,H,25,Lahore,Clear,1
8359,2026-04-13,233.2,65.9,27,2,H,130,Lahore,Humid,0
8360,2026-04-07,237.8,70.2,100,1,M,26,Lahore,Hot,1
8361,2026-04-05,229.8,52.6,80,1,M,180,Islamabad,Humid,1
8362,2026-03-25,230.0,60.5,19,1,M,142,Islamabad,Clear,1
8363,2026-04-09,231.5,46.6,29,0,L,101,Islamabad,Humid,0
8364,2026-04-11,233.0,62.3,17,2,H,130,Lahore,Humid,1
8365,2026-04-10,230.2,41.2,23,2,H,164,Islamabad,Clear,0
8366,2026-04-02,228.8,46.6,49,2,H,180,Karachi,Clear,0
8367,2026-04-08,225.5,38.1,22,2,H,176,Islamabad,Hot,0
8368,2026-03-27,233.5,61.7,23,2,H,101,Islamabad,Hot,0
8369,2026-04-10,233.2,59.3,64,1,M,30,Islamabad,Rain,0
8370,2026-04-10,225.0,35.1,31,0,L,25,Islamabad,Hot,0
8371,2026-04-13,228.0,41.2,25,0,L,180,Islamabad,Clear,1
8372,2026-04-03,230.5,59.3,13,1,M,180,Karachi,Humid,1
8373,2026-03-17,233.5,64.7,10,1,M,125,Karachi,Humid,1
8374,2026-03-30,225.8,38.7,22,1,M,180,Islamabad,Hot,1
8375,2026-03-21,235.5,69.0,34,2,H,180,Lahore,Hot,0
8376,2026-03-26,233.2,66.5,16,0,L,115,Islamabad,Clear,1
8377,2026-04-12,231.0,59.3,100,1,M,180,Islamabad,Humid,1
8378,2026-03-29,233.5,64.7,10,1,M,125,Islamabad,Rain,1
8379,2026-04-13,233.5,62.3,25,2,H,145,Lahore,Rain,0
8380,2026-03-22,229.2,52.0,18,2,H,180,Lahore,Hot,1
8381,2026-04-06,234.5,62.3,32,2,H,47,Lahore,Rain,0
8382,2026-03-31,238.8,72.6,10,2,H,161,Karachi,Clear,1
8383,2026-03-15,233.0,62.3,17,2,H,130,Lahore,Rain,1
8384,2026-04-12,233.0,52.6,32,0,L,61,Karachi,Hot,0
8385,2026-04-04,225.2,30.3,11,0,L,180,Karachi,Clear,1
8386,2026-04-13,234.0,49.0,100,0,L,64,Lahore,Humid,1
8387,2026-03-22,233.2,62.3,35,1,M,70,Lahore,Clear,0
8388,2026-03-28,233.8,61.1,25,0,L,11,Lahore,Hot,0
8389,2026-03-24,226.2,34.5,32,2,H,165,Karachi,Hot,0
8390,2026-04-10,227.5,38.7,22,1,M,119,Islamabad,Rain,1
8391,2026-04-02,228.0,46.0,49,1,M,161,Lahore,Rain,0
8392,2026-03-22,232.0,57.5,23,0,L,135,Lahore,Humid,0
8393,2026-04-02,235.8,70.8,100,1,M,71,Lahore,Humid,1
8394,2026-03-18,228.2,43.6,21,0,L,0,Karachi,Hot,0
8395,2026-03-24,235.5,69.6,29,0,L,14,Karachi,Hot,0
8396,2026-04-06,233.8,50.2,58,1,M,139,Islamabad,Hot,0
8397,2026-03-17,233.0,65.3,11,0,L,40,Lahore,Humid,1
8398,2026-03-18,224.2,35.7,40,2,H,180,Karachi,Hot,1
8399,2026-03-30,231.2,52.6,44,0,L,48,Islamabad,Humid,0
8400,2026-04-07,232.0,59.9,69,0,L,177,Lahore,Hot,0
8401,2026-03-18,230.2,60.5,10,2,H,147,Karachi,Clear,1
8402,2026-04-08,224.8,37.5,31,0,L,180,Lahore,Clear,1
8403,2026-04-03,228.2,44.8,31,0,L,180,Lahore,Hot,0
8404,2026-04-12,233.0,59.9,37,0,L,180,Karachi,Clear,1
8405,2026-04-13,233.2,56.9,23,1,M,13,Karachi,Humid,0
